year,round,raceId,constructorId,statusId,points
2012,16,Korean Grand Prix,hrt,Throttle,0.0
2012,16,Korean Grand Prix,lotus_f1,Finished,16.0
2012,16,Korean Grand Prix,marussia,+1 Lap,0.0
2012,16,Korean Grand Prix,marussia,+2 Laps,0.0
2012,16,Korean Grand Prix,mclaren,Collision,0.0
2012,16,Korean Grand Prix,mclaren,Finished,1.0
2012,16,Korean Grand Prix,mercedes,Collision,0.0
2012,16,Korean Grand Prix,mercedes,Finished,0.0
2012,16,Korean Grand Prix,red_bull,Finished,43.0
2012,16,Korean Grand Prix,sauber,Collision damage,0.0
2012,16,Korean Grand Prix,sauber,Finished,0.0
2012,16,Korean Grand Prix,toro_rosso,Finished,6.0
2012,16,Korean Grand Prix,williams,Finished,0.0
2012,17,Indian Grand Prix,caterham,+1 Lap,0.0
2012,17,Indian Grand Prix,ferrari,Finished,26.0
2012,17,Indian Grand Prix,force_india,Finished,4.0
2012,17,Indian Grand Prix,hrt,+2 Laps,0.0
2012,17,Indian Grand Prix,hrt,Accident,0.0
2012,17,Indian Grand Prix,lotus_f1,Finished,8.0
2012,17,Indian Grand Prix,marussia,+1 Lap,0.0
2012,17,Indian Grand Prix,marussia,+2 Laps,0.0
2012,17,Indian Grand Prix,mclaren,Finished,22.0
2012,17,Indian Grand Prix,mercedes,Finished,0.0
2012,17,Indian Grand Prix,mercedes,Retired,0.0
2012,17,Indian Grand Prix,red_bull,Finished,40.0
2012,17,Indian Grand Prix,sauber,Accident,0.0
2012,17,Indian Grand Prix,sauber,Finished,0.0
2012,17,Indian Grand Prix,toro_rosso,+1 Lap,0.0
2012,17,Indian Grand Prix,toro_rosso,Finished,0.0
2012,17,Indian Grand Prix,williams,+1 Lap,0.0
2012,17,Indian Grand Prix,williams,Finished,1.0
2012,18,Abu Dhabi Grand Prix,caterham,Finished,0.0
2012,18,Abu Dhabi Grand Prix,ferrari,Finished,24.0
2012,18,Abu Dhabi Grand Prix,force_india,Collision,0.0
2012,18,Abu Dhabi Grand Prix,force_india,Finished,2.0
2012,18,Abu Dhabi Grand Prix,hrt,Collision,0.0
2012,18,Abu Dhabi Grand Prix,hrt,Finished,0.0
2012,18,Abu Dhabi Grand Prix,lotus_f1,Collision,0.0
2012,18,Abu Dhabi Grand Prix,lotus_f1,Finished,25.0
2012,18,Abu Dhabi Grand Prix,marussia,Finished,0.0
2012,18,Abu Dhabi Grand Prix,marussia,Retired,0.0
2012,18,Abu Dhabi Grand Prix,mclaren,Electrical,0.0
2012,18,Abu Dhabi Grand Prix,mclaren,Finished,12.0
2012,18,Abu Dhabi Grand Prix,mercedes,Collision,0.0
2012,18,Abu Dhabi Grand Prix,mercedes,Finished,0.0
2012,18,Abu Dhabi Grand Prix,red_bull,Collision,0.0
2012,18,Abu Dhabi Grand Prix,red_bull,Finished,15.0
2012,18,Abu Dhabi Grand Prix,sauber,Finished,8.0
2012,18,Abu Dhabi Grand Prix,toro_rosso,Finished,1.0
2012,18,Abu Dhabi Grand Prix,williams,Finished,14.0
2012,19,United States Grand Prix,caterham,+1 Lap,0.0
2012,19,United States Grand Prix,ferrari,Finished,27.0
2012,19,United States Grand Prix,force_india,+1 Lap,0.0
2012,19,United States Grand Prix,force_india,Finished,4.0
2012,19,United States Grand Prix,hrt,+2 Laps,0.0
2012,19,United States Grand Prix,lotus_f1,Finished,14.0
2012,19,United States Grand Prix,marussia,+1 Lap,0.0
2012,19,United States Grand Prix,marussia,+2 Laps,0.0
2012,19,United States Grand Prix,mclaren,Finished,35.0
2012,19,United States Grand Prix,mercedes,+1 Lap,0.0
2012,19,United States Grand Prix,mercedes,Finished,0.0
2012,19,United States Grand Prix,red_bull,Alternator,0.0
2012,19,United States Grand Prix,red_bull,Finished,18.0
2012,19,United States Grand Prix,sauber,+1 Lap,0.0
2012,19,United States Grand Prix,sauber,Finished,0.0
2012,19,United States Grand Prix,toro_rosso,Finished,0.0
2012,19,United States Grand Prix,toro_rosso,Suspension,0.0
2012,19,United States Grand Prix,williams,Finished,3.0
2012,20,Brazilian Grand Prix,caterham,+1 Lap,0.0
2012,20,Brazilian Grand Prix,ferrari,Finished,33.0
2012,20,Brazilian Grand Prix,force_india,Accident,0.0
2012,20,Brazilian Grand Prix,force_india,Finished,10.0
2012,20,Brazilian Grand Prix,hrt,+2 Laps,0.0
2012,20,Brazilian Grand Prix,lotus_f1,+1 Lap,1.0
2012,20,Brazilian Grand Prix,lotus_f1,Accident,0.0
2012,20,Brazilian Grand Prix,marussia,+1 Lap,0.0
2012,20,Brazilian Grand Prix,mclaren,Collision,0.0
2012,20,Brazilian Grand Prix,mclaren,Finished,25.0
2012,20,Brazilian Grand Prix,mercedes,+1 Lap,0.0
2012,20,Brazilian Grand Prix,mercedes,Finished,6.0
2012,20,Brazilian Grand Prix,red_bull,Finished,20.0
2012,20,Brazilian Grand Prix,sauber,Collision,0.0
2012,20,Brazilian Grand Prix,sauber,Finished,2.0
2012,20,Brazilian Grand Prix,toro_rosso,+1 Lap,0.0
2012,20,Brazilian Grand Prix,toro_rosso,Finished,4.0
2012,20,Brazilian Grand Prix,williams,Collision,0.0
2013,1,Australian Grand Prix,caterham,+2 Laps,0.0
2013,1,Australian Grand Prix,ferrari,Finished,30.0
2013,1,Australian Grand Prix,force_india,Finished,10.0
2013,1,Australian Grand Prix,lotus_f1,Finished,26.0
2013,1,Australian Grand Prix,marussia,+1 Lap,0.0
2013,1,Australian Grand Prix,marussia,+2 Laps,0.0
2013,1,Australian Grand Prix,mclaren,Finished,2.0
2013,1,Australian Grand Prix,mercedes,Electrical,0.0
2013,1,Australian Grand Prix,mercedes,Finished,10.0
2013,1,Australian Grand Prix,red_bull,Finished,23.0
2013,1,Australian Grand Prix,sauber,+1 Lap,0.0
2013,1,Australian Grand Prix,sauber,Fuel system,0.0
2013,1,Australian Grand Prix,toro_rosso,Finished,0.0
2013,1,Australian Grand Prix,toro_rosso,Hydraulics,0.0
2013,1,Australian Grand Prix,williams,+1 Lap,0.0
2013,1,Australian Grand Prix,williams,Spun off,0.0
2013,2,Malaysian Grand Prix,caterham,+1 Lap,0.0
2013,2,Malaysian Grand Prix,ferrari,Collision,0.0
2013,2,Malaysian Grand Prix,ferrari,Finished,10.0
2013,2,Malaysian Grand Prix,force_india,Wheel nut,0.0
2013,2,Malaysian Grand Prix,lotus_f1,Finished,14.0
2013,2,Malaysian Grand Prix,marussia,+1 Lap,0.0
2013,2,Malaysian Grand Prix,marussia,+2 Laps,0.0
2013,2,Malaysian Grand Prix,mclaren,Finished,2.0
2013,2,Malaysian Grand Prix,mclaren,Withdrew,0.0
2013,2,Malaysian Grand Prix,mercedes,Finished,27.0
2013,2,Malaysian Grand Prix,red_bull,Finished,43.0
2013,2,Malaysian Grand Prix,sauber,+1 Lap,0.0
2013,2,Malaysian Grand Prix,sauber,Finished,4.0
2013,2,Malaysian Grand Prix,toro_rosso,Finished,1.0
2013,2,Malaysian Grand Prix,toro_rosso,Retired,0.0
2013,2,Malaysian Grand Prix,williams,Finished,0.0
2013,2,Malaysian Grand Prix,williams,Retired,0.0
2013,3,Chinese Grand Prix,caterham,+1 Lap,0.0
2013,3,Chinese Grand Prix,ferrari,Finished,33.0
2013,3,Chinese Grand Prix,force_india,Collision,0.0
2013,3,Chinese Grand Prix,force_india,Finished,4.0
2013,3,Chinese Grand Prix,lotus_f1,Finished,20.0
2013,3,Chinese Grand Prix,marussia,+1 Lap,0.0
2013,3,Chinese Grand Prix,mclaren,Finished,10.0
2013,3,Chinese Grand Prix,mercedes,Finished,15.0
2013,3,Chinese Grand Prix,mercedes,Suspension,0.0
2013,3,Chinese Grand Prix,red_bull,Finished,12.0
2013,3,Chinese Grand Prix,red_bull,Wheel,0.0
2013,3,Chinese Grand Prix,sauber,Collision,0.0
2013,3,Chinese Grand Prix,sauber,Finished,1.0
2013,3,Chinese Grand Prix,toro_rosso,Finished,6.0
2013,3,Chinese Grand Prix,williams,Finished,0.0
2013,4,Bahrain Grand Prix,caterham,+1 Lap,0.0
2013,4,Bahrain Grand Prix,caterham,+2 Laps,0.0
2013,4,Bahrain Grand Prix,ferrari,Finished,4.0
2013,4,Bahrain Grand Prix,force_india,Finished,12.0
2013,4,Bahrain Grand Prix,lotus_f1,Finished,33.0
2013,4,Bahrain Grand Prix,marussia,+1 Lap,0.0
2013,4,Bahrain Grand Prix,mclaren,Finished,9.0
2013,4,Bahrain Grand Prix,mercedes,Finished,12.0
2013,4,Bahrain Grand Prix,red_bull,Finished,31.0
2013,4,Bahrain Grand Prix,sauber,+1 Lap,0.0
2013,4,Bahrain Grand Prix,sauber,Finished,0.0
2013,4,Bahrain Grand Prix,toro_rosso,+1 Lap,0.0
2013,4,Bahrain Grand Prix,toro_rosso,Puncture,0.0
2013,4,Bahrain Grand Prix,williams,Finished,0.0
2013,5,Spanish Grand Prix,caterham,+1 Lap,0.0
2013,5,Spanish Grand Prix,caterham,Wheel,0.0
2013,5,Spanish Grand Prix,ferrari,Finished,40.0
2013,5,Spanish Grand Prix,force_india,+1 Lap,0.0
2013,5,Spanish Grand Prix,force_india,Finished,6.0
2013,5,Spanish Grand Prix,lotus_f1,Finished,18.0
2013,5,Spanish Grand Prix,lotus_f1,Suspension,0.0
2013,5,Spanish Grand Prix,marussia,+2 Laps,0.0
2013,5,Spanish Grand Prix,mclaren,Finished,6.0
2013,5,Spanish Grand Prix,mercedes,+1 Lap,0.0
2013,5,Spanish Grand Prix,mercedes,Finished,8.0
2013,5,Spanish Grand Prix,red_bull,Finished,22.0
2013,5,Spanish Grand Prix,sauber,+1 Lap,0.0
2013,5,Spanish Grand Prix,toro_rosso,+1 Lap,1.0
2013,5,Spanish Grand Prix,toro_rosso,Accident,0.0
2013,5,Spanish Grand Prix,williams,+1 Lap,0.0
2013,6,Monaco Grand Prix,caterham,Finished,0.0
2013,6,Monaco Grand Prix,caterham,Gearbox,0.0
2013,6,Monaco Grand Prix,ferrari,Accident,0.0
2013,6,Monaco Grand Prix,ferrari,Finished,6.0
2013,6,Monaco Grand Prix,force_india,Finished,12.0
2013,6,Monaco Grand Prix,lotus_f1,Collision,0.0
2013,6,Monaco Grand Prix,lotus_f1,Finished,1.0
2013,6,Monaco Grand Prix,marussia,Brakes,0.0
2013,6,Monaco Grand Prix,marussia,Finished,0.0
2013,6,Monaco Grand Prix,mclaren,Finished,8.0
2013,6,Monaco Grand Prix,mclaren,Suspension,0.0
2013,6,Monaco Grand Prix,mercedes,Finished,37.0
2013,6,Monaco Grand Prix,red_bull,Finished,33.0
2013,6,Monaco Grand Prix,sauber,Finished,0.0
2013,6,Monaco Grand Prix,toro_rosso,Collision,0.0
2013,6,Monaco Grand Prix,toro_rosso,Finished,4.0
2013,6,Monaco Grand Prix,williams,Collision,0.0
2013,6,Monaco Grand Prix,williams,Finished,0.0
2013,7,Canadian Grand Prix,caterham,+3 Laps,0.0
2013,7,Canadian Grand Prix,caterham,Collision,0.0
2013,7,Canadian Grand Prix,ferrari,+1 Lap,4.0
2013,7,Canadian Grand Prix,ferrari,Finished,18.0
2013,7,Canadian Grand Prix,force_india,+1 Lap,7.0
2013,7,Canadian Grand Prix,lotus_f1,+1 Lap,2.0
2013,7,Canadian Grand Prix,marussia,+2 Laps,0.0
2013,7,Canadian Grand Prix,marussia,+3 Laps,0.0
2013,7,Canadian Grand Prix,mclaren,+1 Lap,0.0
2013,7,Canadian Grand Prix,mercedes,Finished,25.0
2013,7,Canadian Grand Prix,red_bull,Finished,37.0
2013,7,Canadian Grand Prix,sauber,Accident,0.0
2013,7,Canadian Grand Prix,sauber,Collision,0.0
2013,7,Canadian Grand Prix,toro_rosso,+1 Lap,8.0
2013,7,Canadian Grand Prix,toro_rosso,+2 Laps,0.0
2013,7,Canadian Grand Prix,williams,+1 Lap,0.0
2013,7,Canadian Grand Prix,williams,+2 Laps,0.0
2013,8,British Grand Prix,caterham,Finished,0.0
2013,8,British Grand Prix,ferrari,Finished,23.0
2013,8,British Grand Prix,force_india,Finished,8.0
2013,8,British Grand Prix,lotus_f1,Finished,10.0
2013,8,British Grand Prix,lotus_f1,Retired,0.0
2013,8,British Grand Prix,marussia,Finished,0.0
2013,8,British Grand Prix,mclaren,Finished,0.0
2013,8,British Grand Prix,mclaren,Wheel,0.0
2013,8,British Grand Prix,mercedes,Finished,37.0
2013,8,British Grand Prix,red_bull,Finished,18.0
2013,8,British Grand Prix,red_bull,Gearbox,0.0
2013,8,British Grand Prix,sauber,Finished,1.0
2013,8,British Grand Prix,toro_rosso,Finished,4.0
2013,8,British Grand Prix,toro_rosso,Tyre,0.0
2013,8,British Grand Prix,williams,Finished,0.0
2013,9,German Grand Prix,caterham,+1 Lap,0.0
2013,9,German Grand Prix,ferrari,Finished,12.0
2013,9,German Grand Prix,ferrari,Spun off,0.0
2013,9,German Grand Prix,force_india,Finished,0.0
2013,9,German Grand Prix,lotus_f1,Finished,33.0
2013,9,German Grand Prix,marussia,+1 Lap,0.0
2013,9,German Grand Prix,marussia,Engine,0.0
2013,9,German Grand Prix,mclaren,Finished,12.0
2013,9,German Grand Prix,mercedes,Finished,12.0
2013,9,German Grand Prix,red_bull,Finished,31.0
2013,9,German Grand Prix,sauber,Finished,1.0
2013,9,German Grand Prix,toro_rosso,Finished,0.0
2013,9,German Grand Prix,toro_rosso,Hydraulics,0.0
2013,9,German Grand Prix,williams,+1 Lap,0.0
2013,9,German Grand Prix,williams,Finished,0.0
2013,10,Hungarian Grand Prix,caterham,+2 Laps,0.0
2013,10,Hungarian Grand Prix,ferrari,Finished,14.0
2013,10,Hungarian Grand Prix,force_india,Hydraulics,0.0
2013,10,Hungarian Grand Prix,lotus_f1,Finished,26.0
2013,10,Hungarian Grand Prix,marussia,+3 Laps,0.0
2013,10,Hungarian Grand Prix,mclaren,+1 Lap,2.0
2013,10,Hungarian Grand Prix,mclaren,Finished,6.0
2013,10,Hungarian Grand Prix,mercedes,Engine,0.0
2013,10,Hungarian Grand Prix,mercedes,Finished,25.0
2013,10,Hungarian Grand Prix,red_bull,Finished,27.0
2013,10,Hungarian Grand Prix,sauber,+1 Lap,0.0
2013,10,Hungarian Grand Prix,sauber,Transmission,0.0
2013,10,Hungarian Grand Prix,toro_rosso,+1 Lap,0.0
2013,10,Hungarian Grand Prix,williams,+1 Lap,1.0
2013,10,Hungarian Grand Prix,williams,Hydraulics,0.0
2013,11,Belgian Grand Prix,caterham,+1 Lap,0.0
2013,11,Belgian Grand Prix,caterham,Oil leak,0.0
2013,11,Belgian Grand Prix,ferrari,Finished,24.0
2013,11,Belgian Grand Prix,force_india,Collision,0.0
2013,11,Belgian Grand Prix,force_india,Finished,2.0
2013,11,Belgian Grand Prix,lotus_f1,Brakes,0.0
2013,11,Belgian Grand Prix,lotus_f1,Finished,4.0
2013,11,Belgian Grand Prix,marussia,+1 Lap,0.0
2013,11,Belgian Grand Prix,marussia,+2 Laps,0.0
2013,11,Belgian Grand Prix,mclaren,Finished,8.0
2013,11,Belgian Grand Prix,mercedes,Finished,27.0
2013,11,Belgian Grand Prix,red_bull,Finished,35.0
2013,11,Belgian Grand Prix,sauber,Finished,0.0
2013,11,Belgian Grand Prix,toro_rosso,Finished,1.0
2013,11,Belgian Grand Prix,williams,+1 Lap,0.0
2013,11,Belgian Grand Prix,williams,Finished,0.0
2013,12,Italian Grand Prix,caterham,+1 Lap,0.0
2013,12,Italian Grand Prix,ferrari,Finished,30.0
2013,12,Italian Grand Prix,force_india,+1 Lap,0.0
2013,12,Italian Grand Prix,force_india,Accident,0.0
2013,12,Italian Grand Prix,lotus_f1,Finished,4.0
2013,12,Italian Grand Prix,marussia,+1 Lap,0.0
2013,12,Italian Grand Prix,mclaren,Finished,1.0
2013,12,Italian Grand Prix,mercedes,Finished,10.0
2013,12,Italian Grand Prix,red_bull,Finished,40.0
2013,12,Italian Grand Prix,sauber,Finished,10.0
2013,12,Italian Grand Prix,toro_rosso,Finished,6.0
2013,12,Italian Grand Prix,toro_rosso,Transmission,0.0
2013,12,Italian Grand Prix,williams,Finished,0.0
2013,13,Singapore Grand Prix,caterham,+1 Lap,0.0
2013,13,Singapore Grand Prix,ferrari,Finished,26.0
2013,13,Singapore Grand Prix,force_india,Accident,0.0
2013,13,Singapore Grand Prix,force_india,Finished,1.0
2013,13,Singapore Grand Prix,lotus_f1,Finished,15.0
2013,13,Singapore Grand Prix,lotus_f1,Pneumatics,0.0
2013,13,Singapore Grand Prix,marussia,+1 Lap,0.0
2013,13,Singapore Grand Prix,mclaren,Finished,10.0
2013,13,Singapore Grand Prix,mercedes,Finished,22.0
2013,13,Singapore Grand Prix,red_bull,Finished,25.0
2013,13,Singapore Grand Prix,red_bull,Water pressure,0.0
2013,13,Singapore Grand Prix,sauber,Finished,2.0
2013,13,Singapore Grand Prix,toro_rosso,Accident,0.0
2013,13,Singapore Grand Prix,toro_rosso,Finished,0.0
2013,13,Singapore Grand Prix,williams,Finished,0.0
2013,14,Korean Grand Prix,caterham,Finished,0.0
2013,14,Korean Grand Prix,ferrari,Finished,10.0
2013,14,Korean Grand Prix,force_india,Collision,0.0
2013,14,Korean Grand Prix,force_india,Spun off,0.0
2013,14,Korean Grand Prix,lotus_f1,Finished,33.0
2013,14,Korean Grand Prix,marussia,Finished,0.0
2013,14,Korean Grand Prix,mclaren,Finished,5.0
2013,14,Korean Grand Prix,mercedes,Finished,16.0
2013,14,Korean Grand Prix,red_bull,Collision,0.0
2013,14,Korean Grand Prix,red_bull,Finished,25.0
2013,14,Korean Grand Prix,sauber,Finished,12.0
2013,14,Korean Grand Prix,toro_rosso,+2 Laps,0.0
2013,14,Korean Grand Prix,toro_rosso,+3 Laps,0.0
2013,14,Korean Grand Prix,williams,Finished,0.0
2013,15,Japanese Grand Prix,caterham,+1 Lap,0.0
2013,15,Japanese Grand Prix,caterham,Accident,0.0
2013,15,Japanese Grand Prix,ferrari,Finished,13.0
2013,15,Japanese Grand Prix,force_india,+1 Lap,0.0
2013,15,Japanese Grand Prix,force_india,Finished,0.0
2013,15,Japanese Grand Prix,lotus_f1,Finished,25.0
2013,15,Japanese Grand Prix,marussia,+1 Lap,0.0
2013,15,Japanese Grand Prix,marussia,Accident,0.0
2013,15,Japanese Grand Prix,mclaren,+1 Lap,0.0
2013,15,Japanese Grand Prix,mclaren,Finished,2.0
2013,15,Japanese Grand Prix,mercedes,Finished,4.0
2013,15,Japanese Grand Prix,mercedes,Puncture,0.0
2013,15,Japanese Grand Prix,red_bull,Finished,43.0
2013,15,Japanese Grand Prix,sauber,Finished,14.0
2013,15,Japanese Grand Prix,toro_rosso,+1 Lap,0.0
2013,15,Japanese Grand Prix,williams,+1 Lap,0.0
2013,16,Indian Grand Prix,caterham,Collision,0.0
2013,16,Indian Grand Prix,caterham,Hydraulics,0.0
2013,16,Indian Grand Prix,ferrari,Finished,12.0
2013,16,Indian Grand Prix,force_india,Finished,6.0
2013,16,Indian Grand Prix,lotus_f1,Finished,21.0
2013,16,Indian Grand Prix,marussia,+2 Laps,0.0
2013,16,Indian Grand Prix,mclaren,+1 Lap,0.0
2013,16,Indian Grand Prix,mclaren,Finished,10.0
2013,16,Indian Grand Prix,mercedes,Finished,26.0
2013,16,Indian Grand Prix,red_bull,Alternator,0.0
2013,16,Indian Grand Prix,red_bull,Finished,25.0
2013,16,Indian Grand Prix,sauber,+1 Lap,0.0
2013,16,Indian Grand Prix,sauber,Mechanical,0.0
2013,16,Indian Grand Prix,toro_rosso,+1 Lap,0.0
2013,16,Indian Grand Prix,toro_rosso,Finished,1.0
2013,16,Indian Grand Prix,williams,+1 Lap,0.0
2013,16,Indian Grand Prix,williams,Finished,0.0
2013,17,Abu Dhabi Grand Prix,caterham,+1 Lap,0.0
2013,17,Abu Dhabi Grand Prix,ferrari,Finished,14.0
2013,17,Abu Dhabi Grand Prix,force_india,Finished,9.0
2013,17,Abu Dhabi Grand Prix,lotus_f1,Accident,0.0
2013,17,Abu Dhabi Grand Prix,lotus_f1,Finished,12.0
2013,17,Abu Dhabi Grand Prix,marussia,+2 Laps,0.0
2013,17,Abu Dhabi Grand Prix,mclaren,Finished,2.0
2013,17,Abu Dhabi Grand Prix,mercedes,Finished,21.0
2013,17,Abu Dhabi Grand Prix,red_bull,Finished,43.0
2013,17,Abu Dhabi Grand Prix,sauber,+1 Lap,0.0
2013,17,Abu Dhabi Grand Prix,sauber,Finished,0.0
2013,17,Abu Dhabi Grand Prix,toro_rosso,+1 Lap,0.0
2013,17,Abu Dhabi Grand Prix,williams,+1 Lap,0.0
2013,17,Abu Dhabi Grand Prix,williams,Finished,0.0
2013,18,United States Grand Prix,caterham,+1 Lap,0.0
2013,18,United States Grand Prix,ferrari,Finished,10.0
2013,18,United States Grand Prix,force_india,Accident,0.0
2013,18,United States Grand Prix,force_india,Finished,0.0
2013,18,United States Grand Prix,lotus_f1,Finished,18.0
2013,18,United States Grand Prix,marussia,+1 Lap,0.0
2013,18,United States Grand Prix,marussia,+2 Laps,0.0
2013,18,United States Grand Prix,mclaren,Finished,7.0
2013,18,United States Grand Prix,mercedes,Finished,14.0
2013,18,United States Grand Prix,red_bull,Finished,40.0
2013,18,United States Grand Prix,sauber,Finished,8.0
2013,18,United States Grand Prix,toro_rosso,Finished,0.0
2013,18,United States Grand Prix,williams,+1 Lap,0.0
2013,18,United States Grand Prix,williams,Finished,4.0
2013,19,Brazilian Grand Prix,caterham,+2 Laps,0.0
2013,19,Brazilian Grand Prix,caterham,Mechanical,0.0
2013,19,Brazilian Grand Prix,ferrari,Finished,21.0
2013,19,Brazilian Grand Prix,force_india,+1 Lap,0.0
2013,19,Brazilian Grand Prix,lotus_f1,+1 Lap,0.0
2013,19,Brazilian Grand Prix,lotus_f1,Engine,0.0
2013,19,Brazilian Grand Prix,marussia,+2 Laps,0.0
2013,19,Brazilian Grand Prix,mclaren,Finished,20.0
2013,19,Brazilian Grand Prix,mercedes,Finished,12.0
2013,19,Brazilian Grand Prix,red_bull,Finished,43.0
2013,19,Brazilian Grand Prix,sauber,+1 Lap,0.0
2013,19,Brazilian Grand Prix,sauber,Finished,4.0
2013,19,Brazilian Grand Prix,toro_rosso,+1 Lap,1.0
2013,19,Brazilian Grand Prix,williams,+1 Lap,0.0
2013,19,Brazilian Grand Prix,williams,Accident,0.0
2014,1,Australian Grand Prix,caterham,Collision,0.0
2014,1,Australian Grand Prix,caterham,Oil pressure,0.0
2014,1,Australian Grand Prix,ferrari,Finished,18.0
2014,1,Australian Grand Prix,force_india,Finished,9.0
2014,1,Australian Grand Prix,lotus_f1,ERS,0.0
2014,1,Australian Grand Prix,marussia,+2 Laps,0.0
2014,1,Australian Grand Prix,marussia,+8 Laps,0.0
2014,1,Australian Grand Prix,mclaren,Finished,33.0
2014,1,Australian Grand Prix,mercedes,Engine,0.0
2014,1,Australian Grand Prix,mercedes,Finished,25.0
2014,1,Australian Grand Prix,red_bull,Disqualified,0.0
2014,1,Australian Grand Prix,red_bull,Engine,0.0
2014,1,Australian Grand Prix,sauber,+1 Lap,0.0
2014,1,Australian Grand Prix,toro_rosso,Finished,6.0
2014,1,Australian Grand Prix,williams,Collision,0.0
2014,1,Australian Grand Prix,williams,Finished,10.0
2014,2,Malaysian Grand Prix,caterham,+1 Lap,0.0
2014,2,Malaysian Grand Prix,caterham,+2 Laps,0.0
2014,2,Malaysian Grand Prix,ferrari,+1 Lap,0.0
2014,2,Malaysian Grand Prix,ferrari,Finished,12.0
2014,2,Malaysian Grand Prix,force_india,Finished,10.0
2014,2,Malaysian Grand Prix,force_india,Withdrew,0.0
2014,2,Malaysian Grand Prix,lotus_f1,+1 Lap,0.0
2014,2,Malaysian Grand Prix,lotus_f1,Engine,0.0
2014,2,Malaysian Grand Prix,marussia,+2 Laps,0.0
2014,2,Malaysian Grand Prix,marussia,Brakes,0.0
2014,2,Malaysian Grand Prix,mclaren,+1 Lap,2.0
2014,2,Malaysian Grand Prix,mclaren,Finished,8.0
2014,2,Malaysian Grand Prix,mercedes,Finished,43.0
2014,2,Malaysian Grand Prix,red_bull,Finished,15.0
2014,2,Malaysian Grand Prix,red_bull,Technical,0.0
2014,2,Malaysian Grand Prix,sauber,Electrical,0.0
2014,2,Malaysian Grand Prix,sauber,Gearbox,0.0
2014,2,Malaysian Grand Prix,toro_rosso,+1 Lap,1.0
2014,2,Malaysian Grand Prix,toro_rosso,Power Unit,0.0
2014,2,Malaysian Grand Prix,williams,Finished,10.0
2014,3,Bahrain Grand Prix,caterham,Finished,0.0
2014,3,Bahrain Grand Prix,caterham,Retired,0.0
2014,3,Bahrain Grand Prix,ferrari,Finished,3.0
2014,3,Bahrain Grand Prix,force_india,Finished,25.0
2014,3,Bahrain Grand Prix,lotus_f1,Finished,0.0
2014,3,Bahrain Grand Prix,marussia,+1 Lap,0.0
2014,3,Bahrain Grand Prix,marussia,Finished,0.0
2014,3,Bahrain Grand Prix,mclaren,Clutch,0.0
2014,3,Bahrain Grand Prix,mercedes,Finished,43.0
2014,3,Bahrain Grand Prix,red_bull,Finished,20.0
2014,3,Bahrain Grand Prix,sauber,Collision,0.0
2014,3,Bahrain Grand Prix,toro_rosso,Finished,0.0
2014,3,Bahrain Grand Prix,toro_rosso,Retired,0.0
2014,3,Bahrain Grand Prix,williams,Finished,10.0
2014,4,Chinese Grand Prix,caterham,+1 Lap,0.0
2014,4,Chinese Grand Prix,caterham,+2 Laps,0.0
2014,4,Chinese Grand Prix,ferrari,Finished,19.0
2014,4,Chinese Grand Prix,force_india,Finished,10.0
2014,4,Chinese Grand Prix,lotus_f1,+1 Lap,0.0
2014,4,Chinese Grand Prix,lotus_f1,Gearbox,0.0
2014,4,Chinese Grand Prix,marussia,+1 Lap,0.0
2014,4,Chinese Grand Prix,marussia,+2 Laps,0.0
2014,4,Chinese Grand Prix,mclaren,+1 Lap,0.0
2014,4,Chinese Grand Prix,mercedes,Finished,43.0
2014,4,Chinese Grand Prix,red_bull,Finished,22.0
2014,4,Chinese Grand Prix,sauber,+1 Lap,0.0
2014,4,Chinese Grand Prix,sauber,Engine,0.0
2014,4,Chinese Grand Prix,toro_rosso,+1 Lap,1.0
2014,4,Chinese Grand Prix,williams,+1 Lap,0.0
2014,4,Chinese Grand Prix,williams,Finished,6.0
2014,5,Spanish Grand Prix,caterham,+2 Laps,0.0
2014,5,Spanish Grand Prix,caterham,Brakes,0.0
2014,5,Spanish Grand Prix,ferrari,+1 Lap,6.0
2014,5,Spanish Grand Prix,ferrari,Finished,8.0
2014,5,Spanish Grand Prix,force_india,+1 Lap,3.0
2014,5,Spanish Grand Prix,lotus_f1,+1 Lap,4.0
2014,5,Spanish Grand Prix,marussia,+2 Laps,0.0
2014,5,Spanish Grand Prix,mclaren,+1 Lap,0.0
2014,5,Spanish Grand Prix,mercedes,Finished,43.0
2014,5,Spanish Grand Prix,red_bull,Finished,27.0
2014,5,Spanish Grand Prix,sauber,+1 Lap,0.0
2014,5,Spanish Grand Prix,toro_rosso,+1 Lap,0.0
2014,5,Spanish Grand Prix,toro_rosso,Exhaust,0.0
2014,5,Spanish Grand Prix,williams,+1 Lap,0.0
2014,5,Spanish Grand Prix,williams,Finished,10.0
2014,6,Monaco Grand Prix,caterham,+1 Lap,0.0
2014,6,Monaco Grand Prix,caterham,+2 Laps,0.0
2014,6,Monaco Grand Prix,ferrari,+1 Lap,0.0
2014,6,Monaco Grand Prix,ferrari,Finished,12.0
2014,6,Monaco Grand Prix,force_india,+1 Lap,10.0
2014,6,Monaco Grand Prix,force_india,Collision,0.0
2014,6,Monaco Grand Prix,lotus_f1,+1 Lap,4.0
2014,6,Monaco Grand Prix,lotus_f1,Withdrew,0.0
2014,6,Monaco Grand Prix,marussia,+1 Lap,2.0
